,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.0,18.112887794919068,11.251327855088345,11.470287467015057,8.235678324705074,21.14571000727485,15.655181434833732,12.705643949497832,17.683232772909495,11.483561624920888,17.995517824309637,16.56679423824486,11.188250810792274,15.171478650453134,13.186002555477858,28.924741613202443
1,18.112887794919068,0.0,19.681847056892728,17.605006821473566,22.973509360622423,10.779253528662526,15.12100402220771,16.426137851912262,20.91599286845042,15.796234567311801,8.059465651396923,17.02461704665235,15.482749560629234,16.790958710926873,16.36511701255017,16.834020834506354
2,11.251327855088345,19.681847056892728,0.0,10.59698169921676,10.238797111640539,17.996028568127997,11.248300422286519,8.046172987794886,12.580313037894312,6.842127315239271,11.912663189926677,18.451768960913196,11.52009615593031,13.757716202420317,10.249645566426521,14.927393296545013
3,11.470287467015057,17.605006821473566,10.59698169921676,0.0,8.73513985327339,15.542108565954049,9.965909530928416,9.420544298048709,12.673168279731941,10.563933097295978,8.918660449375782,10.701912443836793,6.742024872191013,19.87392413662536,8.606162473936685,13.152708995247108
4,8.235678324705074,22.973509360622423,10.238797111640539,8.73513985327339,0.0,19.046162870525524,12.996849853844893,9.215234772762143,14.88004768179337,9.586686892556326,11.188889777350273,20.69261782217306,11.550709708084133,14.715248809588823,14.32122705381285,14.994705335702738
5,21.14571000727485,10.779253528662526,17.996028568127997,15.542108565954049,19.046162870525524,0.0,16.656894135268697,17.386213747096463,15.778386404892846,16.078731339568716,13.706255271225297,13.013155827825486,12.116969441241736,15.134218186361721,17.022454147513006,16.983485222326447
6,15.655181434833732,15.12100402220771,11.248300422286519,9.965909530928416,12.996849853844893,16.656894135268697,0.0,11.188803296379646,16.494260432291323,8.691220662352196,10.822306808482491,14.910833392681111,8.817844949436498,14.958308024703705,13.190309365936956,18.117818782192167
7,12.705643949497832,16.426137851912262,8.046172987794886,9.420544298048709,9.215234772762143,17.386213747096463,11.188803296379646,0.0,13.115065392792618,8.558388661975233,10.709014306253673,16.99611611061281,9.999235193751762,12.56808420377895,11.29363216502182,14.236622803034374
8,17.683232772909495,20.91599286845042,12.580313037894312,12.673168279731941,14.88004768179337,15.778386404892846,16.494260432291323,13.115065392792618,0.0,13.495275403674666,12.179321623537119,19.85246347889411,10.090866473894522,15.421212721578538,10.013742569238538,18.073418906690954
9,11.483561624920888,15.796234567311801,6.842127315239271,10.563933097295978,9.586686892556326,16.078731339568716,8.691220662352196,8.558388661975233,13.495275403674666,0.0,10.044016327505128,12.06795074473225,7.394962527330252,16.663775112038007,9.587150347867203,12.803422209711586
10,17.995517824309637,8.059465651396923,11.912663189926677,8.918660449375782,11.188889777350273,13.706255271225297,10.822306808482491,10.709014306253673,12.179321623537119,10.044016327505128,0.0,13.539159180015774,6.447301293817306,11.524672046179724,11.56570942913004,8.541654547543764
11,16.56679423824486,17.02461704665235,18.451768960913196,10.701912443836793,20.69261782217306,13.013155827825486,14.910833392681111,16.99611611061281,19.85246347889411,12.06795074473225,13.539159180015774,0.0,12.282977083472495,16.60043447868117,15.187992808637803,15.708895631402749
12,11.188250810792274,15.482749560629234,11.52009615593031,6.742024872191013,11.550709708084133,12.116969441241736,8.817844949436498,9.999235193751762,10.090866473894522,7.394962527330252,6.447301293817306,12.282977083472495,0.0,11.274634210044939,7.298338438937596,11.598932181497512
13,15.171478650453134,16.790958710926873,13.757716202420317,19.87392413662536,14.715248809588823,15.134218186361721,14.958308024703705,12.56808420377895,15.421212721578538,16.663775112038007,11.524672046179724,16.60043447868117,11.274634210044939,0.0,14.418899307307322,13.188757020550204
14,13.186002555477858,16.36511701255017,10.249645566426521,8.606162473936685,14.32122705381285,17.022454147513006,13.190309365936956,11.29363216502182,10.013742569238538,9.587150347867203,11.56570942913004,15.187992808637803,7.298338438937596,14.418899307307322,0.0,18.833262422723717
15,28.924741613202443,16.834020834506354,14.927393296545013,13.152708995247108,14.994705335702738,16.983485222326447,18.117818782192167,14.236622803034374,18.073418906690954,12.803422209711586,8.541654547543764,15.708895631402749,11.598932181497512,13.188757020550204,18.833262422723717,0.0
