,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.0,8.227803481913048,13.9437260968972,14.278901777458985,11.812106576744835,14.531507834905904,17.569613409226882,25.244899084871086,12.043451633369129,20.319588390583334,7.408803599131231,17.292199289731066,28.29313366973578,14.09239657184289,9.289987121362769,18.589273170502484
1,8.227803481913048,0.0,13.131825564424053,6.650481340513468,9.081695362231029,11.381817432597801,10.59729667578626,13.755883413409698,8.676459204502441,10.448404609652616,8.348447690612124,10.0009555770834,16.522613263526395,10.73111574731617,8.988079146075663,17.37397943429077
2,13.9437260968972,13.131825564424053,0.0,16.039210867179808,13.725344377758857,11.234133612631766,18.927203076777374,18.69631750888984,7.6333757537784,13.016265632716486,12.60727340074528,17.336305949541753,12.693334402035456,17.594757529899173,12.214041319945174,17.176390821663446
3,14.278901777458985,6.650481340513468,16.039210867179808,0.0,14.174784591634046,14.807266897756941,6.595411168019468,11.75749301177642,9.432173768620748,9.264143190352392,5.7246623576762925,12.307629049146815,14.805750256757474,7.730465764348251,6.740508051902041,7.947407880660663
4,11.812106576744835,9.081695362231029,13.725344377758857,14.174784591634046,0.0,8.521653270882043,14.766727929490193,12.934566523220056,10.658061152368452,12.464647049720595,10.047484118479503,13.798263197090028,15.732152777355438,12.034791629415194,10.656852767758673,14.193609807772614
5,14.531507834905904,11.381817432597801,11.234133612631766,14.807266897756941,8.521653270882043,0.0,18.16020557425343,13.95751880579667,9.197017461513585,11.456365203939566,12.200345098691564,15.16278421324875,15.015146688929121,14.306749184495953,11.766819703488622,22.05247496665264
6,17.569613409226882,10.59729667578626,18.927203076777374,6.595411168019468,14.766727929490193,18.16020557425343,0.0,11.857415670541467,13.027336560257803,19.603038598076218,11.694529924120351,21.364696506900202,15.355634747059552,11.084712787775631,11.563540075711469,9.902251084913066
7,25.244899084871086,13.755883413409698,18.69631750888984,11.75749301177642,12.934566523220056,13.95751880579667,11.857415670541467,0.0,12.70186078099261,17.196256387491086,11.8731934719045,14.567621328246046,20.845391047259962,12.29604977388505,14.409470967485907,11.77373801346601
8,12.043451633369129,8.676459204502441,7.6333757537784,9.432173768620748,10.658061152368452,9.197017461513585,13.027336560257803,12.70186078099261,0.0,10.495114929854303,8.31549530098102,11.835874032828281,11.054598559008491,9.986365418956646,9.58082806087839,10.708263952320522
9,20.319588390583334,10.448404609652616,13.016265632716486,9.264143190352392,12.464647049720595,11.456365203939566,19.603038598076218,17.196256387491086,10.495114929854303,0.0,7.688745585960493,8.984629598662623,13.81283271631822,10.94140211249904,12.735143692546844,14.412292653773731
10,7.408803599131231,8.348447690612124,12.60727340074528,5.7246623576762925,10.047484118479503,12.200345098691564,11.694529924120351,11.8731934719045,8.31549530098102,7.688745585960493,0.0,10.950372671288,20.79145221545177,9.108329560660408,7.366850655128717,8.704278273159533
11,17.292199289731066,10.0009555770834,17.336305949541753,12.307629049146815,13.798263197090028,15.16278421324875,21.364696506900202,14.567621328246046,11.835874032828281,8.984629598662623,10.950372671288,0.0,20.95586909463259,17.26724850733738,12.475666517732462,17.653674927648716
12,28.29313366973578,16.522613263526395,12.693334402035456,14.805750256757474,15.732152777355438,15.015146688929121,15.355634747059552,20.845391047259962,11.054598559008491,13.81283271631822,20.79145221545177,20.95586909463259,0.0,16.048726976046552,22.8416934317947,18.949273423709872
13,14.09239657184289,10.73111574731617,17.594757529899173,7.730465764348251,12.034791629415194,14.306749184495953,11.084712787775631,12.29604977388505,9.986365418956646,10.94140211249904,9.108329560660408,17.26724850733738,16.048726976046552,0.0,10.628336106312208,9.723591686541182
14,9.289987121362769,8.988079146075663,12.214041319945174,6.740508051902041,10.656852767758673,11.766819703488622,11.563540075711469,14.409470967485907,9.58082806087839,12.735143692546844,7.366850655128717,12.475666517732462,22.8416934317947,10.628336106312208,0.0,9.980283613168478
15,18.589273170502484,17.37397943429077,17.176390821663446,7.947407880660663,14.193609807772614,22.05247496665264,9.902251084913066,11.77373801346601,10.708263952320522,14.412292653773731,8.704278273159533,17.653674927648716,18.949273423709872,9.723591686541182,9.980283613168478,0.0
